id,title,note,excerpt,url,folder,tags,created,cover,highlights,favorite
941415240,Ecommerce Benefits of Dynamic Pricing,,AI-powered platforms transform a decades-old pricing practice.,https://www.practicalecommerce.com/ecommerce-benefits-of-dynamic-pricing,my_library,"prodmgmt, pricing",2025-01-09T12:23:32.961Z,https://www.practicalecommerce.com/wp-content/uploads/2025/01/010825-featured-water-bottles.jpg,,False
890789190,What Companies Do Well is Not Necessarily How They Make Money,,Thoughts on business models that don't seem to make perfect sense,https://capitalgains.thediff.co/p/counterintuitive-business-models,my_library,"prodmgmt, advertising-commercials, pricing",2024-11-02T18:10:18.443Z,https://beehiiv-images-production.s3.amazonaws.com/uploads/asset/file/fbccd5e2-30f3-419c-b235-e78f29d6049b/Screen_Shot_2023-01-20_at_11.40.29_AM.png?t=1674234421,"Highlight:Stockbrokers used to make their money from commissions, but depending on the model their big profit centers are either some net margin on interest spreads

Highlight:Oil companies

Highlight:some of them also make a healthy slice of their profits from commodity trading

Highlight:companies whose business model bears little resemblance to their core competencies.

Highlight:Google

Highlight:Carmax

Highlight:Grocers

Highlight:Non-low-budget airlines

Highlight:PayPal's

Highlight:Carnival

Highlight:Starbucks

Highlight:one element of their offering is closer to a traditional product/service, and another piece is either ads or financial services

Highlight:marketing leads:

Highlight:Another thing these companies have in common is that, as tempting as it might be, there is no good way to separate the two businesses.

Highlight:illustrates an economic principl

Highlight:because you'd be thinking about money every time you thought about a search

Highlight:Procter & Gamble'",False
896991690,Mistakes from my Failed Startup in Scalping Concert Tickets,,And why you will never get Taylor Swift tickets at face value,https://www.thediff.co/r/29750ad5?m=5ba63d9b-6620-4051-8686-515cd8a8f374,my_library,"prodmgmt, arbitrage, pricing",2024-11-10T00:11:07.826Z,"https://substackcdn.com/image/fetch/w_1200,h_600,c_fill,f_jpg,q_auto:good,fl_progressive:steep,g_auto/https%3A%2F%2Fsubstack-post-media.s3.amazonaws.com%2Fpublic%2Fimages%2F13b33869-477d-497a-bf0d-a479f56def51_1792x1024.webp",,False
876798000,How To Price A Data Asset,,Everything you ever wanted to know about data pricing.,https://pivotal.substack.com/p/how-to-price-a-data-asset,my_library,"pricing, prodmgmt",2024-07-30T18:57:17.000Z,"https://substackcdn.com/image/fetch/w_1200,h_600,c_fill,f_jpg,q_auto:good,fl_progressive:steep,g_auto/https%3A%2F%2Fsubstack-post-media.s3.amazonaws.com%2Fpublic%2Fimages%2F56cde88b-ebe4-4824-beed-2c3153d47ff9_800x800.jpeg",,False
876797948,How annual pre-pay creates an infinite marketing budget,,Dozens of founders have used this technique to transform the cash-flow of their businesses. Now it's your turn.,https://longform.asmartbear.com/annual-prepay,my_library,"pricing, prodmgmt",2024-07-15T23:09:27.000Z,https://longform.asmartbear.com/annual-prepay/thumbnail-1200w.png,,False
876797866,Doordash and Pizza Arbitrage,,There is such a thing as a free lunch,https://www.readmargins.com/p/doordash-and-pizza-arbitrage,my_library,"food-drink, pricing, prod-mkt-fit, prodmgmt, startups",2024-06-30T05:45:50.000Z,"https://substackcdn.com/image/fetch/w_1200,h_600,c_fill,f_jpg,q_auto:good,fl_progressive:steep,g_auto/https%3A%2F%2Fbucketeer-e05bbc84-baa3-437e-9518-adb32be77984.s3.amazonaws.com%2Fpublic%2Fimages%2F77adbaf1-6c37-4e83-9aec-919c7a02940d_4032x2268.jpeg",,False
876796855,Simplicity is An Advantage but Sadly Complexity Sells Better,,Pushing back on the cult of complexity.,https://eugeneyan.com/writing/simplicity,my_library,"pricing, prodmgmt, simplicity",2024-05-07T23:06:11.000Z,https://eugeneyan.com/assets/og_image/simplicity.jpg,,False
876796842,Paris F.C. Set Tickets To $0. Should Others Do the Same?,,"When Paris F.C. made its tickets free, it began an experiment into the connection between fans and teams, and posed a question about the value of big crowds to televised sports.",https://www.nytimes.com/2024/04/10/world/europe/paris-fc-free-tickets-soccer.html,my_library,"economics, pricing, prodmgmt, sports",2024-05-04T20:28:14.000Z,https://static01.nyt.com/images/2024/04/08/multimedia/00soccer-tickets-01-wtbm/00soccer-tickets-01-wtbm-largeHorizontalJumbo.jpg,,False
876795554,Van Westendorp's Price Sensitivity Meter - Wikipedia,,The Price Sensitivity Meter (PSM) is a market technique for determining consumer price preferences. It was introduced in 1976 by Dutch economist Peter van Westendorp. The technique has been used by a wide variety of researchers in the market research industry. The PSM approach has been a staple technique for addressing pricing issues for the past 20 years. It historically has been promoted by many professional market research associations in their training and professional development programs. The PSM approach continues to be used widely throughout the market research industry and descriptions can be easily found in many market research websites.,https://en.wikipedia.org/wiki/Van_Westendorp's_Price_Sensitivity_Meter,my_library,"pricing, prodmgmt",2024-04-07T21:24:21.000Z,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9b/VanWestendorp1.svg/1200px-VanWestendorp1.svg.png,,False
876795419,"Lessons from More Than 1,000 E-Commerce Pricing Tests",,"At most small and medium-sized e-commerce retailers, prices are typically set and updated in an ad hoc fashion without one clear owner. The process often starts by using a gross margin target, followed by some comparison with competitors, and then some adjustments from there. Many of these retailers would quickly admit that this isn’t an optimal strategy, and that they are likely leaving money on the table — and they’re often right. The authors’ experience with price testing has shown that there is actually a significant amount of money left on the table when pricing is left un-optimized.",https://hbr.org/2024/03/lessons-from-more-than-1000-e-commerce-pricing-tests,my_library,"analytics, ecommerce, pricing, prodmgmt",2024-03-19T20:37:05.000Z,https://hbr.org/resources/images/article_assets/2024/02/Mar24_19_1255616569.jpg,,False
