id,title,note,excerpt,url,folder,tags,created,cover,highlights,favorite
881001383,Graph Embeddings 101: Key Terms Concepts and AI Applications,,Research shows knowledge graphs and graph embeddings improve the quality and accuracy of Gen AI responses. Here’s how to get started.,https://thenewstack.io/graph-embeddings-101-key-terms-concepts-and-ai-applications,my_library,"graphs, algorithms-math",2023-09-24T00:00:00.000Z,https://cdn.thenewstack.io/media/2024/09/6b58ea4c-graph-embeddings-basics.jpg,,False
876789841,Data on correlated products and sellers helps improve demand forecasting -,,Graph-based models capture correlations efficiently enough to enable machine learning at scale.,https://www.amazon.science/blog/data-on-correlated-products-and-sellers-helps-improve-demand-forecasting,my_library,"algorithms-math, forecasting-predictions, graphs, prodmgmt",2022-12-28T18:24:39.000Z,https://assets.amazon.science/dims4/default/e63df23/2147483647/strip/true/crop/2573x1351+0+13/resize/1200x630!/quality/90/?url=http%3A%2F%2Famazon-topics-brightspot.s3.amazonaws.com%2Fscience%2Fff%2F4e%2Fbf575d134c9ab222d89d9bb2a89c%2Fmultidimensional-demand-model.social%20crop.png,,False
876782717,Bipartite — NetworkX 2.6.2 documentation,,,https://networkx.org/documentation/stable/reference/algorithms/bipartite.html,my_library,"algorithms-math, graphs, python",2022-02-20T18:40:20.000Z,,,False
876782585,"Data Scientists, The 5 Graph Algorithms that you should know",,Because Graph Analytics is the future,https://towardsdatascience.com/data-scientists-the-five-graph-algorithms-that-you-should-know-30f454fa5513,my_library,"algorithms-math, graphs, machine-learning, python",2022-02-02T00:46:01.000Z,https://miro.medium.com/v2/resize:fit:1200/1*x_WiMjF0s6_gGRqPmDZ1Eg.png,,False
876778279,Graph Theory Basics,,What you need to know as graph theory adoption continues to take off,https://towardsdatascience.com/graph-theory-basics-88a89863e3c1?source=rss----7f60cf5620c9---4,my_library,"algorithms-math, graphs, machine-learning",2021-03-22T19:30:14.000Z,https://miro.medium.com/v2/da:true/resize:fit:1200/0*aFDSzfrgmujhEgY3,,False
876777509,rgl | RubyGems.org | your community gem host,,,https://rubygems.org/gems/rgl/versions/0.3.1,my_library,"algorithms-math, graphs, ruby, rubyonrails",2021-02-03T14:05:11.000Z,,,False
876777436,Decades-Old Graph Problem Yields to Amateur Mathematician,,"By making the first progress on the “chromatic number of the plane” problem in over 60 years, an anti-aging pundit has achieved mathematical immortality.",https://getpocket.com/explore/item/decades-old-graph-problem-yields-to-amateur-mathematician,my_library,"algorithms-math, graphs, machine-learning",2021-01-27T12:31:08.000Z,https://pocket-image-cache.com/1200x/filters:format(jpg):extract_focal()/https%3A%2F%2Fpocket-syndicated-images.s3.amazonaws.com%2Farticles%2F5796%2F1601055329_Graph_826_MHeule_5K.jpg,,False
876777229,Practical Graph Theory in Ruby,,"This is the next installment in the ""Practical Computer Science"" series, where you will learn how to apply classic computer science concepts to solve real problems using Ruby.  Today we are going to talk about Graph",https://www.rubyguides.com/2017/05/graph-theory-in-ruby,my_library,"algorithms-math, graphs, machine-learning, ruby",2020-12-26T12:30:00.000Z,https://www.rubyguides.com/wp-content/uploads/2017/05/graph-theory-1.png,,False
876776333,Peregrine: A Pattern-Aware Graph Mining System,,Peregrine: A Pattern-Aware Graph Mining System.,https://github.com/pdclab/peregrine,my_library,"algorithms-math, graphs, machine-learning",2020-11-24T17:44:04.000Z,https://opengraph.githubassets.com/9ff7217eea734f538fe8da6d84056dede127985baad6c098a7ef93d989081ea2/pdclab/peregrine,,False
876776270,MLWhiz: Helping You Learn Data Science!,,"In this post, I am going to be talking about some of the most important graph algorithms you should know and how to implement them using Python.",https://mlwhiz.com/blog/2019/09/02/graph_algs,my_library,"algorithms-math, graphs, machine-learning",2020-11-09T16:26:06.000Z,https://mlwhiz.com/images/graphs/1.png,,False
876769901,"ASAP: fast, approximate graph pattern mining at scale",,,https://blog.acolyer.org/2018/11/07/asap-fast-approximate-graph-pattern-mining-at-scale,my_library,"algorithms-math, graphs",2018-11-10T17:55:48.000Z,,,False
