id,title,note,excerpt,url,folder,tags,created,cover,highlights,favorite
876789510,13 Easy-to-use CRMs,,A customer relationship management tool can help a business grow and scale at an affordable price. Here is a list of simple CRMs for businesses of all sizes.,https://www.practicalecommerce.com/13-easy-to-use-crms,my_library,"crms, prodmgmt, programming, sales-salesmgmt",2022-11-08T16:38:17.000Z,https://www.practicalecommerce.com/wp-content/uploads/2022/11/thumb.jpg,,False
876787808,Pipeline Analysis Playbook,,"In many board rooms, the most important go-to-market number this quarter is pipeline health. For some companies, the pipeline may be less clear than a quarter or two ago. Summer seasonality may play a role. Macroeconomics might also be lurking within the numbers. Pipeline fluctuations are normal. But any meaningful & unexpected surprise warrants introspection. Pipeline analysis often has four parts: Craft the sales sandwich to predict your GTM conversion rates & determine if close rates have changed in parallel.",https://www.tomtunguz.com/pipeline-analysis-playbook,my_library,"analytics, prodmgmt, programming, sales-salesmgmt",2022-08-19T18:53:18.000Z,,,False
876787639,How to Structure Your Sales Compensation Plan to Deliberately Undersell by @ttunguz,,"In Deliberately Underselling as Sales Strategy, I wrote about the importance of sizing contracts below customer needs to ensure customer success. “A key part of the formula: crafting the right account executive compensation structure to reward this strategy.” I received a pile of questions asking for more detail. Since then, I’ve spoken to many sales leaders & Lee Kirkpatrick who originally surfaced the concept during Office Hours on how to do this well.",https://tomtunguz.com/how-to-deliberately-undersell,my_library,"prodmgmt, sales-salesmgmt",2022-07-27T20:36:20.000Z,,,False
876787540,The Complete Guide to Building the Perfect Sales Stack,,"I was recently talking with Mark Roberge, CRO at Hubspot, for a podcast we’re launching soon. I asked him, “What is a common question that…",https://medium.com/swlh/the-complete-guide-to-building-the-perfect-ales-stack-d53653e02530#.u51m23bzo,my_library,"prodmgmt, programming, sales-salesmgmt",2022-07-19T00:29:53.000Z,https://miro.medium.com/v2/resize:fit:1200/1*kCvP_uZJt1Xh00G6JpitZQ.jpeg,,False
876787539,Distribution | Andreessen Horowitz,,"“I’m into distribution, I’m like Atlantic I got them mutherfuckers flying’ cross the Atlantic” –Rick Ross, “Hustlin’“ When I ask new entrepreneurs what their distribution model will be, I often get answers like: “I don’t want to hire any of those Rolex-wearing, BMW-driving, overly aggressive enterprise sales slimeballs, so we are going to distribute our product like Dropbox did.” In...",https://a16z.com/2017/06/09/distribution-model-sales-channels,my_library,"channels, prodmgmt, sales-salesmgmt",2022-07-19T00:29:51.000Z,https://a16z.com/wp-content/themes/a16z/assets/images/opegraph_images/corporate-Yoast-Facebook.jpg,,False
876787480,An Enterprise Primer,,"So perhaps you’re burned out in the consumer software game, or are just considering a pivot into the enterprise (“B2B”) market. You’ve heard that there’s a lot of opportunity in “selling to enterpr…",http://blairreeves.me/2018/07/17/an-enterprise-primer,my_library,"prodmgmt, sales-salesmgmt",2022-07-18T23:44:54.000Z,https://blairreeves.me/wp-content/uploads/2021/09/434c3-cropped-fist-1.png?w=200,,False
876786433,5 Pricing Resolutions for 2019 - OpenView,,Pricing is a good place to make a few critical resolutions for businesses. Learn the 5 resolutions as you shape your pricing strategy for 2019.,https://labs.openviewpartners.com/5-pricing-resolutions-for-2019#.XBwRGZ-YXPE,my_library,"leadgen-leadmgmt, pricing, prodmgmt, sales-salesmgmt",2022-07-11T22:55:52.000Z,https://openviewpartners.com/wp-content/uploads/2018/12/Pricing-trends-2019.png,,False
876784766,"Forget Virality, Selling Enterprise Software Is Still Old School | TechCrunch",,"Editor's note: Roman Stanek is CEO and founder of GoodData.  Lately, in Silicon Valley and its counterparts around the world, disappointment has ruled the halls of companies that had a huge impact with consumers, but then fizzled as investments when they went public—Facebook’s and Zynga’s IPOs being the most notorious examples. Attention quickly moved from the consumer to the enterprise market, where Splunk, Palo Alto Networks, Workday, and LinkedIn are all humming along just fine. Entrepreneurs seeking to sell to enterprise customers should recognize that the business-to-business (B2B) market, especially with respect to IT, plays by a different set of rules than the business-to-consumer (B2C) space.",https://techcrunch.com/2013/01/26/forget-virality-selling-enterprise-software-is-still-old-school,my_library,"prodmgmt, sales-salesmgmt",2022-06-14T01:29:05.000Z,https://techcrunch.com/wp-content/uploads/2013/01/salesmen.jpg?w=600,,False
876784205,https://trafficiscurrency.com/product-qualified-leads/,,,https://trafficiscurrency.com/product-qualified-leads,my_library,"analytics, leadgen-leadmgmt, prodmgmt, sales-salesmgmt",2022-06-13T10:06:11.000Z,,,False
876783816,Best Practices for Outbound Sales Sequences,,Darryl Praill joins the Predictable Revenue Podcast to share best practices and common mistakes companies make when implementing outbound sales sequences.,https://predictablerevenue.com/blog/best-practices-for-outbound-sales-sequences,my_library,"prodmgmt, sales-salesmgmt",2022-04-14T22:59:20.000Z,https://predictablerevenue.com/wp-content/uploads/2022/04/Podcast-wordpressNO-PHOTO-post-243.png,,False
